x;y;layer1;layer2;voltage1;voltage2;current
874.493;1310.55;TOP_LAYER;LAYER_1;0.000186136;0.000185958;0.00135865
874.493;1310.55;LAYER_1;LAYER_2;0.000185958;0.000184979;0.00135865
874.493;1310.55;LAYER_2;BOTTOM_LAYER;0.000184979;0.000184777;0.00154955
915.157;287.678;TOP_LAYER;LAYER_1;48;48;1.28919e-10
915.157;287.678;LAYER_1;LAYER_2;48;48;1.6393e-10
915.157;287.678;LAYER_2;BOTTOM_LAYER;48;48;1.28919e-10
915.157;2391.93;TOP_LAYER;LAYER_1;0.00217888;0.00217888;-0
915.157;2391.93;LAYER_1;LAYER_2;0.00217888;0.00217888;4.28806e-15
915.157;2391.93;LAYER_2;BOTTOM_LAYER;0.00217888;0.00217888;7.86859e-15
913.863;1842.04;TOP_LAYER;LAYER_1;0.000215039;0.000214812;0.00172851
913.863;1842.04;LAYER_1;LAYER_2;0.000214812;0.000213567;0.00172851
913.863;1842.04;LAYER_2;BOTTOM_LAYER;0.000213567;0.000213421;0.00112114
913.863;1881.41;TOP_LAYER;LAYER_1;0.000215312;0.000215243;0.000528672
913.863;1881.41;LAYER_1;LAYER_2;0.000215243;0.000214862;0.000528672
913.863;1881.41;LAYER_2;BOTTOM_LAYER;0.000214862;0.000214808;0.00041849
913.863;1920.78;TOP_LAYER;LAYER_1;0.000215483;0.000215561;-0.000598296
913.863;1920.78;LAYER_1;LAYER_2;0.000215561;0.000215993;-0.000598296
913.863;1920.78;LAYER_2;BOTTOM_LAYER;0.000215993;0.000216011;-0.000141032
953.234;523.144;TOP_LAYER;LAYER_1;0.000131456;0.000131877;-0.00321803
953.234;523.144;LAYER_1;LAYER_2;0.000131877;0.000134195;-0.00321803
953.234;523.144;LAYER_2;BOTTOM_LAYER;0.000134195;0.000134371;-0.00134374
953.234;582.2;TOP_LAYER;LAYER_1;0.000130124;0.000130635;-0.00390257
953.234;582.2;LAYER_1;LAYER_2;0.000130635;0.000133446;-0.00390257
953.234;582.2;LAYER_2;BOTTOM_LAYER;0.000133446;0.000133527;-0.000619285
953.234;641.255;TOP_LAYER;LAYER_1;0.000128829;0.000129561;-0.00559344
953.234;641.255;LAYER_1;LAYER_2;0.000129561;0.00013359;-0.00559344
953.234;641.255;LAYER_2;BOTTOM_LAYER;0.00013359;0.000133407;0.00139477
953.234;1842.04;TOP_LAYER;LAYER_1;0.000213766;0.000213593;0.00132066
953.234;1842.04;LAYER_1;LAYER_2;0.000213593;0.000212642;0.00132066
953.234;1842.04;LAYER_2;BOTTOM_LAYER;0.000212642;0.000212526;0.000882575
953.234;1881.41;TOP_LAYER;LAYER_1;0.000214166;0.000214125;0.000315605
953.234;1881.41;LAYER_1;LAYER_2;0.000214125;0.000213897;0.000315605
